p.value	estimate	method	df.df	taxonomy	index	qval
0.181096963526959	2.49080090276925	Welch Two Sample t-test	2.00170976313195	Escherichia coli (strain K12)	3650	0.248461977972349
0.181170472472363	-0.402095811835828	Welch Two Sample t-test	3.17869666121207	Homo sapiens	3651	0.248461977972349
0.1811912296644	-0.498613752777283	Welch Two Sample t-test	2.46156095515173	Homo sapiens	3652	0.248461977972349
0.181248189161505	-1.23594387837517	Welch Two Sample t-test	2.90266614648801	Homo sapiens	3653	0.248461977972349
0.181283053477862	1.76243056808414	Welch Two Sample t-test	2.00787070122379	Escherichia coli (strain K12)	3654	0.248461977972349
0.181358366542406	-1.1677723196014	Welch Two Sample t-test	2.24745686678567	Homo sapiens	3655	0.248461977972349
0.181405443714251	-2.02663882947326	Welch Two Sample t-test	2.06719201064073	Homo sapiens	3656	0.248461977972349
0.181426296659003	-0.227606725382562	Welch Two Sample t-test	3.86851816597881	Homo sapiens	3657	0.248461977972349
0.18144817636711	-0.993981658548263	Welch Two Sample t-test	2.21374409872741	Homo sapiens	3658	0.248461977972349
0.181594838408505	1.90756939805437	Welch Two Sample t-test	2.49589604131515	Escherichia coli (strain K12)	3659	0.248594847113474
0.181717703788405	-0.661944802817986	Welch Two Sample t-test	2.46961810664891	Homo sapiens	3660	0.248695076031727
0.182277480016673	1.04211405823122	Welch Two Sample t-test	3.87968736943237	Escherichia coli (strain K12)	3661	0.249282304411118
0.182293458917608	-0.474826569035858	Welch Two Sample t-test	3.9930706647963	Homo sapiens	3662	0.249282304411118
0.182296083261714	-0.635125621714715	Welch Two Sample t-test	3.58769635290671	Homo sapiens	3663	0.249282304411118
0.182687539879206	1.55922692700725	Welch Two Sample t-test	2.01487770771685	Escherichia coli (strain K12)	3664	0.249749423377441
0.18300002567204	-0.800365160317593	Welch Two Sample t-test	2.07873427453481	Homo sapiens	3665	0.250108357050818
0.183310912018274	-0.395181197238805	Welch Two Sample t-test	2.50743311149219	Homo sapiens	3666	0.250359482681501
0.183324366714352	-0.434160940736669	Welch Two Sample t-test	3.31861864466124	Homo sapiens	3667	0.250359482681501
0.183353886636204	-1.96316267424425	Welch Two Sample t-test	2.69038598850625	Homo sapiens	3668	0.250359482681501
0.183383697735761	-0.415423391561269	Welch Two Sample t-test	2.08838348931752	Homo sapiens	3669	0.250359482681501
0.183758802140125	-0.785582176298139	Welch Two Sample t-test	3.52932357321545	Homo sapiens	3670	0.250803226136209
0.183863102529122	-0.256324855321705	Welch Two Sample t-test	2.11229827390337	Homo sapiens	3671	0.250877221620368
0.184056470728243	-0.520449433601041	Welch Two Sample t-test	2.98362483689696	Homo sapiens	3672	0.251072674803314
0.184143314018686	-0.809951868519028	Welch Two Sample t-test	2.12194189797196	Homo sapiens	3673	0.251122749773917
0.184301141345676	-0.348549066645286	Welch Two Sample t-test	3.93085015639889	Homo sapiens	3674	0.25126957457825
0.184558570418812	-0.253090250426117	Welch Two Sample t-test	3.56431441649145	Homo sapiens	3675	0.251552075980362
0.184785979695221	-0.976177839847309	Welch Two Sample t-test	2.92877567415673	Homo sapiens	3676	0.251745934623601
0.184801317949886	-0.218069794598116	Welch Two Sample t-test	2.37109854627156	Homo sapiens	3677	0.251745934623601
0.184967065075613	-1.10721741502702	Welch Two Sample t-test	3.99963769148736	Homo sapiens	3678	0.251903216140224
0.185062130966613	-0.509454402041564	Welch Two Sample t-test	3.76744926439826	Homo sapiens	3679	0.251964178856147
0.185233167254778	-0.440739268838778	Welch Two Sample t-test	2.76226728084566	Homo sapiens	3680	0.252128514885648
0.185657457371961	-0.462252098493836	Welch Two Sample t-test	3.02974763797793	Homo sapiens	3681	0.25263738222661
0.18570969086093	-1.03877271152187	Welch Two Sample t-test	2.25880415930733	Homo sapiens	3682	0.252639826594894
0.185784609415095	1.91386026769832	Welch Two Sample t-test	2.01746358697958	Escherichia coli (strain K12)	3683	0.252641971214716
0.185812142534441	1.03208721106932	Welch Two Sample t-test	2.69139122553315	Homo sapiens	3684	0.252641971214716
0.185915073045248	-0.127189716412098	Welch Two Sample t-test	3.66403197607851	Homo sapiens	3685	0.252713324527448
0.186851642308615	-0.29464877125275	Welch Two Sample t-test	2.24139034960477	Homo sapiens	3686	0.253917492220253
0.186932434473444	-0.991940977594921	Welch Two Sample t-test	2.17549060628614	Homo sapiens	3687	0.253958384669781
0.187561400657742	-0.983581919727752	Welch Two Sample t-test	2.39044960149593	Homo sapiens	3688	0.254743778713294
0.187644871483439	-0.64258626873445	Welch Two Sample t-test	3.58862202136986	Homo sapiens	3689	0.254788062147071
0.18774777575209	-0.642288856987536	Welch Two Sample t-test	2.14948978579463	Homo sapiens	3690	0.254858701556157
0.188016900628608	-0.506973878661981	Welch Two Sample t-test	2.05965419266323	Homo sapiens	3691	0.2551548781492
0.18856994151128	-1.30331771164982	Welch Two Sample t-test	3.52446777667296	Homo sapiens	3692	0.255836088036295
0.188645230136127	-0.518467088934249	Welch Two Sample t-test	2.32849093997489	Homo sapiens	3693	0.255868929800125
0.18906022865519	-0.745145086769785	Welch Two Sample t-test	2.44058415672137	Homo sapiens	3694	0.256362394513765
0.18914417301567	-0.382686134190187	Welch Two Sample t-test	3.57716567603959	Homo sapiens	3695	0.256406809914883
0.189707535021272	1.21002677723855	Welch Two Sample t-test	2.01504964733835	Escherichia coli (strain K12)	3696	0.257032940499792
0.189708680580501	-0.433893910753715	Welch Two Sample t-test	2.01519834073935	Homo sapiens	3697	0.257032940499792
0.189800487745111	1.05124299159553	Welch Two Sample t-test	3.47436143907394	Escherichia coli (strain K12)	3698	0.257062072520766
0.189832822170955	-0.497284968800579	Welch Two Sample t-test	2.29666027429721	Homo sapiens	3699	0.257062072520766
0.189918611549602	-0.974254973675007	Welch Two Sample t-test	2.14372126151873	Homo sapiens	3700	0.257108736554583
0.189980649264733	1.53532984226905	Welch Two Sample t-test	2.70421051019054	Escherichia coli (strain K12)	3701	0.257115101531984
0.190025974420324	-0.696252160399941	Welch Two Sample t-test	2.39537450348976	Homo sapiens	3702	0.257115101531984
0.190460079095518	1.23134633142864	Welch Two Sample t-test	2.10628795182855	Escherichia coli (strain K12)	3703	0.257632875017405
0.190953351181777	-0.678058943921709	Welch Two Sample t-test	2.4801660263735	Homo sapiens	3704	0.258220687154244
0.190997733261424	-0.274287377980386	Welch Two Sample t-test	3.55102388871602	Homo sapiens	3705	0.258220687154244
0.191421314435833	1.03967334967438	Welch Two Sample t-test	2.31568838890948	Escherichia coli (strain K12)	3706	0.258723519700239
0.19240225013257	-0.481826830532222	Welch Two Sample t-test	3.67496247292836	Homo sapiens	3707	0.25997919366443
0.192537492715874	-0.361724655248485	Welch Two Sample t-test	2.86202861096689	Homo sapiens	3708	0.260091774814944
0.19270579979739	0.408974677946585	Welch Two Sample t-test	2.86910164749819	Homo sapiens	3709	0.26019578585693
0.192754517492357	-0.753698461502499	Welch Two Sample t-test	2.36904249219249	Homo sapiens	3710	0.26019578585693
0.192770325676795	0.47813677917189	Welch Two Sample t-test	2.37085568785534	Escherichia coli (strain K12)	3711	0.26019578585693
0.192963147483135	-0.651680324588904	Welch Two Sample t-test	2.4591019699812	Homo sapiens	3712	0.26038588516784
0.193158085745284	-0.903321845298271	Welch Two Sample t-test	2.70710681044753	Homo sapiens	3713	0.260578737273937
0.193261858163877	-0.361933079192369	Welch Two Sample t-test	3.99554636332139	Homo sapiens	3714	0.260648531917841
0.193754797657897	2.39743210389285	Welch Two Sample t-test	2.25780509466687	Homo sapiens	3715	0.261243009816529
0.19387009184506	-0.385771619406861	Welch Two Sample t-test	2.85512377596075	Homo sapiens	3716	0.26132811895907
0.194517746760867	-0.260463554336304	Welch Two Sample t-test	2.13567014514808	Homo sapiens	3717	0.262130587442879
0.194744554419366	-1.20915778047128	Welch Two Sample t-test	3.71999392278779	Homo sapiens	3718	0.262365646338517
0.194894139596102	-0.310511240336914	Welch Two Sample t-test	3.98499447885632	Homo sapiens	3719	0.262446000797191
0.194908988413965	-0.589149073464583	Welch Two Sample t-test	2.07658452254012	Homo sapiens	3720	0.262446000797191
0.195067685755146	-0.975617012442743	Welch Two Sample t-test	2.18732465649259	Homo sapiens	3721	0.262589099152789
0.195155414660659	-0.499502838734973	Welch Two Sample t-test	2.17595473318725	Homo sapiens	3722	0.262636612583353
0.195317201648971	-0.512715560285536	Welch Two Sample t-test	3.45541215035838	Homo sapiens	3723	0.262783739742062
0.195753644494428	-0.629164381275081	Welch Two Sample t-test	2.19934362166627	Homo sapiens	3724	0.263300216238612
0.196049931500641	-0.674717781632652	Welch Two Sample t-test	3.59208442394619	Homo sapiens	3725	0.263627948157506
0.19618412444958	-0.31482822407643	Welch Two Sample t-test	2.09523296119006	Homo sapiens	3726	0.263737595106803
0.196349395519882	-0.963225630365137	Welch Two Sample t-test	3.33970009829632	Homo sapiens	3727	0.263888951478156
0.19654032573492	-0.666892462169965	Welch Two Sample t-test	2.30888277511243	Homo sapiens	3728	0.264005604261917
0.196541604769952	1.41967645058338	Welch Two Sample t-test	2.51133596765368	Escherichia coli (strain K12)	3729	0.264005604261917
0.196598186023379	0.949376971679243	Welch Two Sample t-test	2.83464105879524	Escherichia coli (strain K12)	3730	0.264010807986892
0.196702734564807	-0.333766153876121	Welch Two Sample t-test	3.70247960382595	Homo sapiens	3731	0.264046768571707
0.196730393353885	-0.598785690260642	Welch Two Sample t-test	2.73338315218282	Homo sapiens	3732	0.264046768571707
0.1967970862951	-0.696104740874676	Welch Two Sample t-test	3.97017184532493	Homo sapiens	3733	0.264065525114427
0.197165334394474	0.897130906276073	Welch Two Sample t-test	3.55340098412862	Homo sapiens	3734	0.264488794853219
0.197275999410929	0.271491219188558	Welch Two Sample t-test	3.36391060797569	Escherichia coli (strain K12)	3735	0.264524495758409
0.197297567608987	-0.881516466227977	Welch Two Sample t-test	3.88302358666501	Homo sapiens	3736	0.264524495758409
0.197580956910502	-0.80828776988267	Welch Two Sample t-test	3.63646747068295	Homo sapiens	3737	0.264787358197175
0.197599350157924	-0.574445291209068	Welch Two Sample t-test	3.311966283964	Homo sapiens	3738	0.264787358197175
0.198335999797979	-0.959966628176119	Welch Two Sample t-test	2.05138340427259	Homo sapiens	3739	0.265703402778304
0.198458125178858	-0.519746858740326	Welch Two Sample t-test	2.02884595279387	Homo sapiens	3740	0.265795922198102
0.198573467774788	1.97730369066781	Welch Two Sample t-test	2.01014735209723	Escherichia coli (strain K12)	3741	0.265879310367258
0.199095472383324	0.952305658385731	Welch Two Sample t-test	2.0320146854096	Escherichia coli (strain K12)	3742	0.266507007260307
0.199537872940565	-0.648712638752098	Welch Two Sample t-test	2.01263623418199	Homo sapiens	3743	0.267027840117363
0.199936093570496	-0.541204434348689	Welch Two Sample t-test	3.87878834679755	Homo sapiens	3744	0.26748928757869
0.200098853687834	0.725824069207923	Welch Two Sample t-test	2.59051324414198	Homo sapiens	3745	0.267635556240951
0.200196718325009	-0.638058326863092	Welch Two Sample t-test	2.10846356907321	Homo sapiens	3746	0.267694971193265
0.200707163437212	-0.404648021088999	Welch Two Sample t-test	2.04574753595579	Homo sapiens	3747	0.26830589315639
0.201207312350649	-0.675451080187425	Welch Two Sample t-test	3.93086171289578	Homo sapiens	3748	0.26890272880587
0.20144663774416	-0.463842118130618	Welch Two Sample t-test	3.86936069418957	Homo sapiens	3749	0.269150762459455
0.201700142529617	-1.34831421692005	Welch Two Sample t-test	3.64946500798982	Homo sapiens	3750	0.269417603714894
0.20188127542228	-0.623734081363196	Welch Two Sample t-test	2.485506863297	Homo sapiens	3751	0.269587658915009
0.202124347539017	-0.50605994980681	Welch Two Sample t-test	2.02974677593975	Homo sapiens	3752	0.269840313652168
0.203367155476039	-0.942560212480334	Welch Two Sample t-test	3.19432715323178	Homo sapiens	3753	0.271427146757122
0.203464320315669	0.907742197090636	Welch Two Sample t-test	3.44397749297743	Escherichia coli (strain K12)	3754	0.271484491332229
0.203542902355931	1.35190206700647	Welch Two Sample t-test	2.15620243201954	Escherichia coli (strain K12)	3755	0.271517016751227
0.203739889313848	1.00848745313466	Welch Two Sample t-test	2.25063332486969	Homo sapiens	3756	0.271694186496182
0.20378420017292	1.17147116827779	Welch Two Sample t-test	2.01000560791414	Escherichia coli (strain K12)	3757	0.271694186496182
0.204362102537333	-0.851851056484731	Welch Two Sample t-test	2.00788144992932	Homo sapiens	3758	0.272392169135045
0.204666885067431	-1.16543003019714	Welch Two Sample t-test	2.03375292091046	Homo sapiens	3759	0.272725838601426
0.204823036311502	2.7396235820545	Welch Two Sample t-test	2.00393470948056	Escherichia coli (strain K12)	3760	0.272861326830934
0.205398376100685	-0.379511896206552	Welch Two Sample t-test	3.93334606978296	Homo sapiens	3761	0.273495551836147
0.205408318228705	-0.403798174543984	Welch Two Sample t-test	2.1844211371771	Homo sapiens	3762	0.273495551836147
0.205502429201375	1.20448660872075	Welch Two Sample t-test	2.02969347711615	Escherichia coli (strain K12)	3763	0.273548144530876
0.206014266306405	-0.363485448210356	Welch Two Sample t-test	2.18901206587887	Homo sapiens	3764	0.274100465694618
0.206026802423685	-0.605218658596255	Welch Two Sample t-test	2.2157160005677	Homo sapiens	3765	0.274100465694618
0.206142029839635	1.18617676729929	Welch Two Sample t-test	2.01714903788962	Escherichia coli (strain K12)	3766	0.274180941972048
0.206360358571498	0.136640128218887	Welch Two Sample t-test	2.99892035409698	Homo sapiens	3767	0.274306468624552
0.206385708903946	-0.824133414883101	Welch Two Sample t-test	2.08271866207441	Homo sapiens	3768	0.274306468624552
0.20640069479855	-0.942716869060684	Welch Two Sample t-test	3.30477663151042	Homo sapiens	3769	0.274306468624552
0.206724247804568	-0.524126509376314	Welch Two Sample t-test	2.17862703605998	Homo sapiens	3770	0.27466359608835
0.207074091452385	0.349065764253684	Welch Two Sample t-test	2.76321034625812	Homo sapiens	3771	0.275055455869795
0.207635893306248	-0.932031218088392	Welch Two Sample t-test	3.14448738510119	Homo sapiens	3772	0.275728576238334
0.207917796199746	-0.344736523303637	Welch Two Sample t-test	2.45830734220705	Homo sapiens	3773	0.275985692131846
0.207939708945016	0.653523617084939	Welch Two Sample t-test	2.89136430001316	Escherichia coli (strain K12)	3774	0.275985692131846
0.208100523574345	0.823657586444138	Welch Two Sample t-test	2.734329302098	Escherichia coli (strain K12)	3775	0.276125966247389
0.208360928829261	1.03515943293408	Welch Two Sample t-test	2.00121878785378	Escherichia coli (strain K12)	3776	0.276398276616994
0.208626820737224	1.87092431861013	Welch Two Sample t-test	2.45293129034414	Escherichia coli (strain K12)	3777	0.276609450726869
0.208646292562981	-0.780570374693545	Welch Two Sample t-test	3.78982729592181	Homo sapiens	3778	0.276609450726869
0.208685788440175	-0.167975811189298	Welch Two Sample t-test	3.35247509141207	Homo sapiens	3779	0.276609450726869
0.21086635292695	-0.259261291342813	Welch Two Sample t-test	3.936050820335	Homo sapiens	3780	0.279425810002935
0.211092023954428	-0.235754166192224	Welch Two Sample t-test	3.80870979498266	Homo sapiens	3781	0.279650872252772
0.211427438877121	-0.364947418719259	Welch Two Sample t-test	3.69208503693796	Homo sapiens	3782	0.280021163758725
0.211530909638494	-1.73558485336627	Welch Two Sample t-test	2.61153896100124	Homo sapiens	3783	0.280084146544863
0.211679711437993	-0.407992732464489	Welch Two Sample t-test	3.9806795208096	Homo sapiens	3784	0.280207102165145
0.211784817323987	-0.92520269465754	Welch Two Sample t-test	2.33161204725904	Homo sapiens	3785	0.28023983061985
0.211816330350719	-1.11548497370652	Welch Two Sample t-test	3.98062302637353	Homo sapiens	3786	0.28023983061985
0.211938088608106	-0.773982360235234	Welch Two Sample t-test	2.4114473327442	Homo sapiens	3787	0.280326877696858
0.2120020354264	-0.360252247599186	Welch Two Sample t-test	2.12312505763178	Homo sapiens	3788	0.280337432801172
0.212242764627127	0.223210403857919	Welch Two Sample t-test	3.93619493841851	Homo sapiens	3789	0.280581685937524
0.212691123273122	-0.426471143118302	Welch Two Sample t-test	3.0536481069419	Homo sapiens	3790	0.281100220705823
0.213130088872314	0.264372734870895	Welch Two Sample t-test	3.99951315851138	Homo sapiens	3791	0.281606071000111
0.2131871498705	-0.380840948261091	Welch Two Sample t-test	2.44024593565896	Homo sapiens	3792	0.281607181883263
0.213402299929926	-0.560217354334982	Welch Two Sample t-test	3.96520189703298	Homo sapiens	3793	0.281817063102821
0.213571671880984	-0.168774442579589	Welch Two Sample t-test	3.07511497180262	Homo sapiens	3794	0.281966395480192
0.21382719841977	-0.427580797096434	Welch Two Sample t-test	3.92237202321063	Homo sapiens	3795	0.282229364132972
0.213996405167166	-0.562663920702583	Welch Two Sample t-test	2.00379026023562	Homo sapiens	3796	0.282378291222954
0.214155264682355	-0.287868935382829	Welch Two Sample t-test	2.85958873034868	Homo sapiens	3797	0.282513489806141
0.214386131428379	-0.525990470674034	Welch Two Sample t-test	2.55485281996573	Homo sapiens	3798	0.282683899900933
0.214397311983159	-0.590761435988783	Welch Two Sample t-test	2.87881071174215	Homo sapiens	3799	0.282683899900933
0.21474352557476	-0.935543852800847	Welch Two Sample t-test	2.23473665747248	Homo sapiens	3800	0.283065873579993
0.21490497311837	-1.0676698740614	Welch Two Sample t-test	3.96444660184138	Homo sapiens	3801	0.283153654432555
0.214923177111714	-0.808894340904852	Welch Two Sample t-test	3.57854309449805	Homo sapiens	3802	0.283153654432555
0.215002924465581	-1.25839805764122	Welch Two Sample t-test	2.03753982045229	Homo sapiens	3803	0.283184235773888
0.21508847697734	-0.576589834918201	Welch Two Sample t-test	2.08486531441556	Homo sapiens	3804	0.28322244510502
0.215208309951282	-1.24307523335036	Welch Two Sample t-test	2.01902334317545	Homo sapiens	3805	0.283305762035735
0.215478264651861	-0.465696869056309	Welch Two Sample t-test	2.40037133274303	Homo sapiens	3806	0.283586607367623
0.216002985227498	-0.230319272101593	Welch Two Sample t-test	3.81312665117693	Homo sapiens	3807	0.28420250932612
0.216509870413518	-1.14985376705432	Welch Two Sample t-test	2.04714816781449	Homo sapiens	3808	0.284794627337529
0.216731413358923	-0.508229230362189	Welch Two Sample t-test	3.78975614218988	Homo sapiens	3809	0.285011197037239
0.217217959574502	-0.639155814751324	Welch Two Sample t-test	3.98805084677424	Homo sapiens	3810	0.285576052364483
0.217495691759383	0.573712030808349	Welch Two Sample t-test	3.96554677853971	Homo sapiens	3811	0.285866155870572
0.218124997615273	-0.582681379144026	Welch Two Sample t-test	2.61586524385692	Homo sapiens	3812	0.28661807792626
0.218228834081646	-0.294085263503016	Welch Two Sample t-test	3.80385643413356	Homo sapiens	3813	0.286626207747735
0.218245629137525	-0.915401957321492	Welch Two Sample t-test	2.18861728699473	Homo sapiens	3814	0.286626207747735
0.218308704101992	0.901138091404652	Welch Two Sample t-test	2.11282032783545	Escherichia coli (strain K12)	3815	0.286633892227229
0.218537841625382	-0.505810364338599	Welch Two Sample t-test	2.03706687168235	Homo sapiens	3816	0.286859551546525
0.218830569819052	-0.242760412867732	Welch Two Sample t-test	3.35921938459511	Homo sapiens	3817	0.287168541845332
0.219048291403263	-0.48551176245149	Welch Two Sample t-test	3.16703942014416	Homo sapiens	3818	0.287378965856193
0.219299351097136	1.00770939502311	Welch Two Sample t-test	3.97536228450985	Homo sapiens	3819	0.287633005929708
0.219752055332195	-0.342013218857798	Welch Two Sample t-test	3.9236388510739	Homo sapiens	3820	0.288151320722242
0.220068763472236	-0.144958036079618	Welch Two Sample t-test	3.76429548268893	Homo sapiens	3821	0.288491085117098
0.220410182010094	0.97708951378355	Welch Two Sample t-test	3.93407861526061	Homo sapiens	3822	0.288863056433428
0.220519726659471	-0.912017358787442	Welch Two Sample t-test	2.15350334049423	Homo sapiens	3823	0.288880737336236
0.220539017682924	-0.96354303868702	Welch Two Sample t-test	3.78385700934316	Homo sapiens	3824	0.288880737336236
0.220734181664257	-0.521939811296263	Welch Two Sample t-test	2.45279039341841	Homo sapiens	3825	0.289060788485298
0.220834338011305	0.719716331081864	Welch Two Sample t-test	3.05143745056019	Escherichia coli (strain K12)	3826	0.289116361499902
0.221270253756459	-1.08000393984171	Welch Two Sample t-test	3.51258663468193	Homo sapiens	3827	0.28961136688427
0.221412237171398	-0.335532242408171	Welch Two Sample t-test	3.38357196126194	Homo sapiens	3828	0.28972149843039
0.221818767499107	-0.716082386624592	Welch Two Sample t-test	3.83575795762528	Homo sapiens	3829	0.290177645965794
0.222097513359242	-0.541586446025004	Welch Two Sample t-test	3.38509177127623	Homo sapiens	3830	0.290466434573484
0.222237071766793	-1.49225431359199	Welch Two Sample t-test	2.87301954234849	Homo sapiens	3831	0.290573086003619
0.222374199055719	-0.45356422521334	Welch Two Sample t-test	3.10954454612673	Homo sapiens	3832	0.290676503932697
0.222882022782194	1.1313585832594	Welch Two Sample t-test	2.06133980952714	Escherichia coli (strain K12)	3833	0.291264297447433
0.223810592938812	-0.455267035368902	Welch Two Sample t-test	3.18187457055264	Homo sapiens	3834	0.292401476272955
0.226005292317562	-0.772082100562425	Welch Two Sample t-test	2.1219220018649	Homo sapiens	3835	0.295191788583747
0.226488144333981	0.527250686564333	Welch Two Sample t-test	2.45815398891653	Escherichia coli (strain K12)	3836	0.295745337583136
0.226608125525266	-0.894943846874154	Welch Two Sample t-test	2.05541104534135	Homo sapiens	3837	0.295824889433426
0.226771668517645	-0.556223014560349	Welch Two Sample t-test	3.49761794049232	Homo sapiens	3838	0.295961252632851
0.2272445817318	-0.142752879826916	Welch Two Sample t-test	3.96870565030117	Homo sapiens	3839	0.296501200806092
0.227959994232414	-0.352078544295108	Welch Two Sample t-test	3.55504570049922	Homo sapiens	3840	0.297334598071907
0.228002034576601	0.622561122817542	Welch Two Sample t-test	2.23016000098293	Escherichia coli (strain K12)	3841	0.297334598071907
0.229078844220123	-0.283996539710158	Welch Two Sample t-test	2.35270573748059	Homo sapiens	3842	0.298595714459873
0.229110056448562	-0.294565306120586	Welch Two Sample t-test	3.53429290942525	Homo sapiens	3843	0.298595714459873
0.22914791902251	-0.899751169162615	Welch Two Sample t-test	2.31415124441744	Homo sapiens	3844	0.298595714459873
0.229224963887292	-0.235691324406949	Welch Two Sample t-test	3.11679127061259	Homo sapiens	3845	0.298618424996475
0.23028174403479	-0.259397754995074	Welch Two Sample t-test	2.75759812193982	Homo sapiens	3846	0.299917123211197
0.230428634295083	-1.84672263062125	Welch Two Sample t-test	2.44622530649384	Homo sapiens	3847	0.300030420895261
0.230856546849783	-1.01203659287223	Welch Two Sample t-test	3.98860890017976	Homo sapiens	3848	0.300432266730897
0.23087017056895	-1.09835870342905	Welch Two Sample t-test	2.20461051805268	Homo sapiens	3849	0.300432266730897
0.23095027061119	-0.790733007953279	Welch Two Sample t-test	2.19072026041285	Homo sapiens	3850	0.300432266730897
0.230977172924872	-0.485244588170329	Welch Two Sample t-test	2.85581414516022	Homo sapiens	3851	0.300432266730897
0.23142840010281	-0.288470202500952	Welch Two Sample t-test	3.1886343217726	Homo sapiens	3852	0.300941032220918
0.231554046496698	-0.880165278169707	Welch Two Sample t-test	2.724739897496	Homo sapiens	3853	0.301026270153636
0.232340175757886	-0.897344417204956	Welch Two Sample t-test	2.58216355035669	Homo sapiens	3854	0.301937071714126
0.232375206919137	-0.388916361101064	Welch Two Sample t-test	2.38487711662113	Homo sapiens	3855	0.301937071714126
0.232549946703184	-0.322812803960828	Welch Two Sample t-test	3.9454459516044	Homo sapiens	3856	0.30208575804882
0.232766646882452	-0.700462920242121	Welch Two Sample t-test	2.23642485828937	Homo sapiens	3857	0.30221984824046
0.232773841986763	-1.85550398325513	Welch Two Sample t-test	2.05109639252783	Homo sapiens	3858	0.30221984824046
0.233055264752726	0.526341414499865	Welch Two Sample t-test	3.63522865170795	Escherichia coli (strain K12)	3859	0.302506820716871
0.233154873351491	-0.407991112025334	Welch Two Sample t-test	3.29789237270833	Homo sapiens	3860	0.302557710004564
0.233665838205635	-0.923589258736701	Welch Two Sample t-test	2.52385804944798	Homo sapiens	3861	0.303142238687393
0.233750938329299	-0.362129468374028	Welch Two Sample t-test	2.89925785712436	Homo sapiens	3862	0.303174119650818
0.233942085351709	1.17330302135032	Welch Two Sample t-test	2.00612967515053	Escherichia coli (strain K12)	3863	0.303271204776563
0.233946882662535	1.20663004939093	Welch Two Sample t-test	2.05051027074654	Escherichia coli (strain K12)	3864	0.303271204776563
0.234429711356548	1.32466212024686	Welch Two Sample t-test	2.09329550664366	Escherichia coli (strain K12)	3865	0.303818479737374
0.234495481697438	-0.889123912082545	Welch Two Sample t-test	2.31545135715247	Homo sapiens	3866	0.303825108076168
0.234604334772839	-0.734991214304415	Welch Two Sample t-test	2.14587708919982	Homo sapiens	3867	0.303876624336928
0.234656574752493	-0.332686516906553	Welch Two Sample t-test	3.59339855149817	Escherichia coli (strain K12)	3868	0.303876624336928
0.234988067654235	0.279482132445323	Welch Two Sample t-test	3.05149616368078	Homo sapiens	3869	0.304227250162849
0.235070123307997	-0.52469498736823	Welch Two Sample t-test	2.60185668027051	Homo sapiens	3870	0.304254844353942
0.235550933014277	-0.34657620935494	Welch Two Sample t-test	3.14015002431724	Homo sapiens	3871	0.304798404409329
0.236404377028234	0.868411814521895	Welch Two Sample t-test	2.61485369239713	Escherichia coli (strain K12)	3872	0.305823740840502
0.236836793180719	-0.306057973202058	Welch Two Sample t-test	2.42819426426806	Homo sapiens	3873	0.306304027121668
0.236927489230884	-0.28909908444329	Welch Two Sample t-test	3.2973445412885	Homo sapiens	3874	0.306342228589958
0.237449374937879	-0.961359789958162	Welch Two Sample t-test	3.97507937188168	Homo sapiens	3875	0.306909989087426
0.237489143083023	-0.403477442478864	Welch Two Sample t-test	3.81393080344077	Homo sapiens	3876	0.306909989087426
0.237887968439391	0.358435916325092	Welch Two Sample t-test	3.99346375120605	Escherichia coli (strain K12)	3877	0.307346101086642
0.238065688377296	-0.257226008407662	Welch Two Sample t-test	3.20786874646083	Homo sapiens	3878	0.307496398422351
0.238243376998916	0.367832704583801	Welch Two Sample t-test	3.46365618965099	Escherichia coli (strain K12)	3879	0.307646577826133
0.238654909287099	-0.872193162948894	Welch Two Sample t-test	2.24862764092174	Homo sapiens	3880	0.308098567169866
0.239063020595517	1.86012358832027	Welch Two Sample t-test	2.0073498023692	Escherichia coli (strain K12)	3881	0.308493665503356
0.239084130461974	-0.448589774948683	Welch Two Sample t-test	3.460910362907	Homo sapiens	3882	0.308493665503356
0.239312879131726	-0.873571192964649	Welch Two Sample t-test	2.03702427057685	Homo sapiens	3883	0.308709299915224
0.239742389284418	-0.485147748914049	Welch Two Sample t-test	2.6793948748164	Homo sapiens	3884	0.309183735305265
0.240043274478163	-0.469685500399892	Welch Two Sample t-test	3.62968277070376	Homo sapiens	3885	0.30949208799514
0.240927464647004	0.69539964713216	Welch Two Sample t-test	2.13497268538056	Homo sapiens	3886	0.310538810696502
0.24097910903919	0.308919420659537	Welch Two Sample t-test	3.73740212988799	Homo sapiens	3887	0.310538810696502
0.241510653045664	-0.192160238094052	Welch Two Sample t-test	3.12118262642506	Homo sapiens	3888	0.31114373999633
0.24204292535405	-0.499906361466957	Welch Two Sample t-test	2.09977403743373	Homo sapiens	3889	0.31174929624542
0.242169100317784	-0.313862409765718	Welch Two Sample t-test	2.58690696443654	Homo sapiens	3890	0.311831625576293
0.243055087914984	0.930523868874978	Welch Two Sample t-test	2.09555474470839	Escherichia coli (strain K12)	3891	0.312892041985648
0.243551353852669	-0.932388945845262	Welch Two Sample t-test	2.09302541497686	Homo sapiens	3892	0.313450342098669
0.244374990345664	-0.388563658675161	Welch Two Sample t-test	3.15156986136961	Homo sapiens	3893	0.31442957273091
0.244949658834432	-0.382241056726377	Welch Two Sample t-test	3.87560968700521	Homo sapiens	3894	0.315088043426212
0.245676903326785	-0.615836824111265	Welch Two Sample t-test	3.62151345889281	Homo sapiens	3895	0.315942389926538
